311077247,MICHIGAN ORGANIZATION OF NURSE EXECUTIVES DISTRICT 1 SOUTHEASTERN,% JAIME SINUTKO TREASURER,1288 BEATTIE DR,TROY,MI,48085-3357,0000,06,3,2000,201302,2,00,205000000,1,01,201412,0,0,02,0,12,0,0,0,S41,
311077248,INTERNATIONAL FRATERNITY OF DELTA SIGMA PI,% AUBREE STEBBINS,209 HINES HALL,TERRE HAUTE,IN,47809-0001,0414,07,9,1000,196609,2,00,036000000,5,01,201406,0,0,02,0,06,0,0,0,,DELTA TAU CHAPTER
311077256,WYOMING NEWCOMERS CLUB,% KELLY MAHLE,146 FLEMING RD,CINCINNATI,OH,45215-2646,0000,07,3,1000,198403,2,00,319000000,5,01,201406,0,0,02,0,06,0,0,0,,
311077310,ANNA UNITED METHODIST CHURCH,,201 W NORTH ST,ANNA,OH,45302-8690,2573,03,9,7100,197410,1,10,001919000,5,01,201012,0,0,06,0,12,,,,,
311077314,INTERNATIONAL FRATERNITY OF DELTA SIGMA PI,% DELTA SIGMA P,330 S CAMPUS AVE,OXFORD,OH,45056-2405,0414,07,9,1000,196609,2,00,036000000,5,01,201406,0,0,02,0,06,0,0,0,,ALPHA PI CHAPTER
311077345,ATHENS COUNTY CONVENTION AND VISITORS BUREAU INC,% PAIGE ALOST,667 E STATE ST,ATHENS,OH,45701-2107,0000,06,3,2000,201402,2,00,213200000,1,01,201312,4,4,01,0,12,145998,428166,428166,S41,
311077408,TRISSEL CEMETERY,,10208 MILE RD,NEW LEBANON,OH,45345-9664,0000,13,3,2000,198408,1,00,900000000,5,01,201412,0,0,02,0,12,0,0,0,,
311077510,WASHINGTON HALL,% JOEY FARNSWORTH,PO BOX 135,NEW MATAMORAS,OH,45767-0135,1528,03,9,7000,196110,1,10,029000000,5,01,,0,0,06,0,12,,,,,
311077553,MONTGOMERY COUNTY FAIR INC,% LAURA MCINTOSH TREAS,150 FAIRGROUND DR,MT STERLING,KY,40353-9154,0000,03,3,2000,198509,1,16,065000000,1,01,201412,4,3,01,0,12,238925,78426,78426,,
311077580,UNITED STATE PONY CLUBS INC,% SUSAN HOLMES,6334 SUMMIT RD SW,PATASKALA,OH,43062-9247,3887,03,9,1200,200209,1,15,000000000,5,01,201412,0,0,02,0,12,0,0,0,N70,HUNTERS RUN PONY CLUB
311077598,B J KILLIAN FOUNDATION,,PO BOX 34290,LOUISVILLE,KY,40232-4290,0000,03,3,1000,198401,1,04,602000000,2,01,201412,6,5,00,1,12,3763627,818900,,,
311077617,PARENT COUNCIL OF THE BECKMAN WORK ACTIVITY CENTER,% M PATRICIA LEARY,2600 CIVIC CENTER DR,CINCINNATI,OH,45231-1312,0000,03,3,1000,199011,1,15,179000000,1,01,201406,0,0,02,0,06,0,0,0,F70Z,
311077620,BLUE RIVER FIRE DEPT INC,% DEIRDRE MILLER,5279 S BECKS MILL RD,SALEM,IN,47167-8142,0000,04,3,3000,198401,1,00,407000000,1,01,201505,0,0,02,0,05,0,0,0,,
311077624,FREE HEALTH CLINIC OF DECATUR COUNTY INC,% STEVEN K BROWN,4359 E COUNTY ROAD 400 N,GREENSBURG,IN,47240-8559,0000,03,3,1000,198403,1,12,154000000,1,01,201412,4,3,01,0,12,114881,64077,64077,,
311077627,HUNTINGBURG CHAMBER OF COMMERCE INC,,PO BOX 311,HUNTINGBURG,IN,47542-0311,0000,04,3,1000,198401,2,00,403000000,1,01,201412,3,3,01,0,12,60987,86643,61016,,
311077628,KENTUCKY WESLEYAN COLLEGE ALL SPORTS ALL AMERICA CLUB INC,,PO BOX 411,OWENSBORO,KY,42302-0411,0000,03,3,1000,198401,1,16,038000000,1,01,201404,3,4,01,0,04,25898,162047,70379,,
311077635,MARIBEL FINNELL FOUNDATION FOR NANTUCKET,% KEGLER BROWN HILL AND RITTER,65 E STATE ST STE 1800,COLUMBUS,OH,43215-4295,0000,03,3,1000,198402,1,04,998000000,2,01,201412,3,1,00,1,12,27427,1167,,,
311077639,201ST INFANTRY FIELD ARTILLERY ASSOCIATION,% HAROLD M JONES,PO BOX 201,MORGANTOWN,WV,26507-0201,0000,19,3,1000,198403,1,00,907000000,5,01,201406,0,0,02,0,06,0,0,0,,
311077681,COMMUNICATIONS WORKERS OF AMERICA RETIRED MEMBERS CLUB,% JUNE KNIGHT,5030 LINDEN AVE,DAYTON,OH,45432-1866,0000,04,3,1000,198604,2,00,153000000,5,01,201412,0,0,02,0,12,0,0,0,,
311077815,ST JOHNS EVANGELICAL LUTHERAN CHURCH INC,,470 S GEBHART CHURCH RD,MIAMISBURG,OH,45342-3607,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
311077841,BEULAH BAPTIST CHURCH,,20 TOWNSHIP ROAD 1087,PROCTORVILLE,OH,45669-8602,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,4809
311077855,FIRST BAPTIST CHURCH KETTERING,,3939 SWIGART RD,BEAVERCREEK,OH,45440-3588,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,0242925 GREATER DAYTON ASSOC OF BAP
311077884,BOBCAT BOOSTERS INC,,PO BOX 12315,COLUMBUS,OH,43212-0315,0000,03,3,1000,198408,1,16,601000000,1,01,201312,4,4,01,0,12,215712,130686,74508,,
311077898,GREATER BETHEL APOSTOLIC ASSEMBLY,% GREGORY S IRVIN,PO BOX 733,LONDON,OH,43140-0733,0000,03,3,7000,200008,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
311077900,CLIFFORD L TOWNS MINISTRIES,,1555 DEPORRES DR,COLUMBUS,OH,43219-1412,0000,03,3,7000,198906,1,10,001000000,1,01,198312,0,0,06,0,12,0,0,0,,
311077936,SOUTHWEST PRIORITY BOARD INC,% PAT RICKMAN,1718 W 3RD ST,DAYTON,OH,45402-6721,0000,03,3,1000,200903,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,S20,
311077999,WABASH VALLEY INTERGROUP INCORPORATED,% JACQUELINE PAYTON,PO BOX 9631,TERRE HAUTE,IN,47808-9631,0000,04,3,3000,198402,2,00,573000000,1,01,201412,0,0,02,0,12,0,0,0,,
311078022,CROSSROADS CLUB,% ANN PETTEE,PO BOX 116,DAYTON,OH,45405-0116,0000,03,3,1000,198408,1,16,573000000,5,01,201412,0,0,02,0,12,0,0,0,,
311078091,CHILLICOTHE HIGH SCHOOL BAND BOOSTERS INC,% BAND DIRECTOR,381 YOCTANGEE PKWY,CHILLICOTHE,OH,45601-1658,0000,03,3,1000,198712,1,16,601000000,1,01,201406,3,2,02,0,06,41569,23910,14480,,
311078103,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% LINDA PRITCHARD,202 E NORTH ST,TIMEWELL,IL,62375-1009,0239,04,9,3000,196912,2,00,279319000,5,01,201412,0,0,02,0,12,0,0,0,,450 TIMEWELL
311078119,ALPHA CHI SIGMA FRATERNITY COLLEGIATE CHAPTER,% AMY ROGERS,203 CALHOUN ST,CHARLESTON,SC,29424-3500,0402,03,9,1200,194105,1,15,036000000,5,01,201412,0,0,02,0,12,0,0,0,,GAMMA DELTA CHAPTER
311078155,MAPLE GROVE,% MARSHA BOOTH,PO BOX 6223,CHILLICOTHE,OH,45601-6223,1528,03,9,7000,196110,1,10,029000000,5,01,,0,0,06,0,12,,,,,
311078163,KENTUCKY RESTAURANT ASSOCIATION INC,% STACY ROOF,133 EVERGREEN ROAD,LOUISVILLE,KY,40243-1478,5099,06,9,2000,198402,2,00,205000000,1,01,201406,3,4,01,0,06,59354,186050,27572,,NORTHERN KY CHAPTER
311078165,KENTUCKY RESTAURANT ASSOCIATION INC,% STACY ROOF,133 EVERGREEN RD,LOUISVILLE,KY,40243-1478,5099,06,9,2000,198402,0,00,065207200,5,01,201406,0,0,02,0,06,0,0,0,,BLUEGRASS CHAPTER
311078167,KENTUCKY RESTAURANT ASSOCIATION,% STACY ROOF,133 EVERGREEN ROAD,LOUISVILLE,KY,40243-1478,5099,06,9,2000,198402,0,00,065207200,5,01,201406,3,3,01,0,06,93612,68600,31454,,LOUISVILLE CHAPTER
311078169,KENTUCKY RESTAURANT ASSOCIATION INC,% STACY ROOF,133 EVERGREEN ROAD,LOUISVILLE,KY,40243-1478,5099,06,9,2000,198402,0,00,065207200,5,01,201406,0,0,02,0,06,0,0,0,,SOUTH CENTRAL CHAPTER
311078176,CHILDRENS CHARITY FUND OF THE BLUEGRASS,,230 LEXINGTON GREEN CIR STE 600,LEXINGTON,KY,40503-3326,0000,03,3,1000,198402,1,15,602000000,1,01,201312,5,5,01,0,12,558486,714069,496619,P30J,
