570659157,FORT MILL RESCUE SQUAD,,216 S WHITE ST,FORT MILL,SC,29715-2154,0000,03,3,1000,197801,1,15,158000000,1,01,201312,4,4,01,0,12,133150,292554,292554,,
570659330,GRACE LUTHERAN CHURCH,,1600 OLD TROLLEY RD,SUMMERVILLE,SC,29485-8275,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
570659337,SHRINERS INTERNATIONAL,% HEJAZ SHRINERS,PO BOX 667,MAULDIN,SC,29662-0667,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,SALUDA SHRINE CLUB
570659361,PALMETTO LAND TITLE ASSOCIATION,% CLINTON J YARBOROUGH,PO BOX 11372,COLUMBIA,SC,29211-1372,0000,06,3,2000,199509,0,00,000000000,1,01,201412,0,0,02,0,12,0,0,0,,
570659503,CRESCENT MUSIC CLUB,% KAY MASON,202 HOLLY DR,EASLEY,SC,29640-8706,0000,03,3,1000,197810,1,16,040090000,1,01,201412,0,0,02,0,12,0,0,0,,
570659510,KILLINGSWORTH,% DIANE A MOSELEY,1831 PENDLETON ST,COLUMBIA,SC,29201-3811,2573,03,9,7000,197410,1,10,001919000,5,01,201312,4,4,06,0,12,433870,454472,421644,,
570659675,GOVERNORS MANSION FOUNDATION,,800 RICHLAND ST,COLUMBIA,SC,29201-2327,0000,03,3,1000,198101,1,15,602119000,1,01,201412,4,3,01,0,12,236844,73559,73473,A82Z,
570659740,OAK RIDGE A R P CHURCH,,2774 MCILWAIN RD,HEATH SPRINGS,SC,29058-9080,1848,03,9,7000,196703,1,10,001000000,5,01,,0,0,06,0,12,,,,,
570660084,ALL SAINTS EPISCOPAL CHURCH,% 1001 TWELFTH STREET,1001 12TH ST,CAYCE,SC,29033-3302,2222,03,9,7000,197112,0,10,029000000,5,01,,0,0,06,0,12,,,,,
570660103,LAURENS COUNTY FAIR ASSOCIATION INC,,PO BOX 37,LAURENS,SC,29360-0037,0000,05,3,1000,197810,2,00,065000000,1,01,201411,5,5,01,0,11,767564,691219,45844,,
570660189,MOUNTAIN SPRINGS BAPTIST CHURCH,,410 MOUNTAIN SPRINGS RD,PIEDMONT,SC,29673-9752,1651,03,9,7000,196404,1,10,001029000,5,01,,0,0,06,0,12,,,,,
570660201,THE BLAKE P GARRETT FOUNDATION,,PO BOX 36,FOUNTAIN INN,SC,29644-0036,0000,03,3,1000,197807,1,17,602000000,2,01,201405,6,3,01,0,05,1950827,64954,53534,,
570660384,INTERNATIONAL READING ASSOCIATION INC,% JUDITH RICH,PO BOX 723,HEMINGWAY,SC,29554-0723,1737,03,9,2000,196505,1,16,059000000,5,01,201406,0,0,02,0,06,0,0,0,,45290 GEORGETOWN CO READING COUNCIL
570660463,LANCASTER COUNTY COUNCIL OF THE ARTS,,PO BOX 613,LANCASTER,SC,29721-0613,0000,03,3,2000,197802,1,15,090091000,1,01,201406,4,4,01,0,06,289243,188799,135904,A26Z,
570660489,BLOOD CONNECTION INCORPORATED,,1099 BRACKEN RD,PIEDMONT,SC,29673-9644,0000,03,3,1000,197802,1,16,156000000,1,01,201408,8,8,01,0,08,38081176,36021879,34637062,E610,
570660551,PTA SOUTH CAROLINA CONGRESS,% MARY OLIVER,57 MAIN ST,PIEDMONT,SC,29673-1023,8506,03,9,2000,197905,1,16,035000000,5,01,201406,0,0,02,0,06,0,0,0,,SOUTHEAST AREA COUNCIL
570660730,C & B VOLUNTEER FIRE DEPARTMET,,PO BOX 113,LADSON,SC,29456-0113,0000,04,3,3000,198205,1,00,407000000,1,01,201406,6,5,01,0,06,1283765,685837,685837,,
570660848,SPOLETO FESTIVAL U S A,,14 GEORGE ST,CHARLESTON,SC,29401-1524,0000,03,3,1000,197809,1,16,091064119,1,01,201408,8,8,01,0,08,17418287,10376561,8610284,A200,
570660872,WESTERN UPSTATE ASSOCIATION OF REALTORS INC,,600 MCGEE RD,ANDERSON,SC,29625-1400,0000,06,3,1000,198001,2,00,201000000,1,01,201410,5,4,01,0,10,982626,217639,194520,,
570660878,PINEY FOREST BAPTIST CHURCH,,656 PINEY FOREST RD,ANDREWS,SC,29510-5210,1651,03,9,7000,196404,1,10,001029000,5,01,,0,0,06,0,12,,,,,
570660947,FOUNDATION FOR AMERICAN EDUCATION,,PO BOX 11851,COLUMBIA,SC,29211-1851,0000,03,3,1000,197903,1,16,149000000,1,01,201412,0,0,02,0,12,0,0,0,,
570660965,HAMPTON COUNTY HISTORICAL SOCIETY,% REBA PEEPLES TREAS,PO BOX 152,HAMPTON,SC,29924-0152,0000,03,3,2000,197805,1,15,119063064,1,01,201312,3,1,02,0,12,80476,8526,8526,,
570661012,DOG OBEDIENCE CLUB OF GREENVILLE INC,% CHRISTOPHER BROOKS,120 CLIFFWOOD LN,GREER,SC,29650-3007,0000,04,3,3000,197804,2,00,284000000,5,01,201412,0,0,02,0,12,0,0,0,,
