461891437,PERSON MEMORIAL HOSPITAL AUXILIARY INC,,615 RIDGE RD,ROXBORO,NC,27573-4629,0000,03,3,1000,201310,1,16,000000000,1,01,201312,4,4,01,0,12,146777,194950,186228,E112,
461891442,MAX G CREECH SELMA HISTORICAL MUSEUM,% DENNIS DAVIS,104 W ANDERSON ST,SELMA,NC,27576-2562,0000,03,3,1200,201408,1,15,000000000,5,01,,0,0,02,0,12,,,,A54,
461891534,OELWEIN CELEBRATIONS RENEWED INC,% THERESA LOBAN,PO BOX 44,OELWEIN,IA,50662-0044,0000,03,3,1200,201304,1,15,000000000,1,01,201408,0,0,02,0,08,0,0,0,A80,
461891613,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,% JOHN PINEAU,104 OAKFORD AVE,EDGEWATER,MD,21037-4913,1155,03,9,1200,200509,0,15,000000000,1,01,201408,0,0,02,0,08,0,0,0,N60,RUTH BASEBALL RBI
461891677,KENZIES KURE INC,% JODY PINCURA,1473 STOCK GRANGE RD,DOWNINGTOWN,PA,19335-5102,0000,03,3,1000,201312,1,16,000000000,1,01,201412,0,0,02,0,12,0,0,0,P20,
461891753,LEARN THE WORD MINISTRIES INC,,PO BOX 701283,PLYMOUTH,MI,48170-0962,0000,03,3,1000,201311,1,15,000000000,1,01,,0,0,01,0,12,,,,X90,
461891814,INTERNATIONAL ASSOCIATION OF WATER RESCUE PROFESSIONALS INC,,PO BOX 1338,LUSBY,MD,20657-1338,0000,03,3,2000,201502,1,16,000000000,1,01,201412,0,0,02,0,12,0,0,0,M23,
461892020,ROCK HILL DREAM CENTER,% PAUL BRIAN CROSBY,PO BOX 12438,ROCK HILL,SC,29731-2438,0000,03,3,7000,201406,1,15,000000000,1,01,201412,3,4,01,0,12,63052,220096,157300,X99,
461892142,KIDS R GOLDEN INC,% R GOLDEN INC,7239 S COUNTY ROAD 125 W,SPICELAND,IN,47385-9715,0000,03,3,1000,201403,1,15,000000000,1,01,201406,0,0,02,0,06,0,0,0,E86,
461892200,TARBORO IN BLOOM INC,% ELLIS HOOKS,1604 CANTERBURY RD,TARBORO,NC,27886-3310,0000,03,3,1000,201409,1,16,000000000,1,01,,0,0,02,0,06,,,,C50,
