010674736,US-JAPAN RELATIONSHIP FUND INC,% TATSUHIKO WAKAO,KAWASAKI KANAGAWA-KEN 216-0007,JAPAN,,00000-0000,0000,03,3,1200,200401,1,15,000000000,1,01,201412,1,1,02,0,12,6526,20,20,Q20,
010687146,INTERNATIONAL ASSOCIATION OF ADMINISTRATIVE PROFESSIONALS,% ARACELIS DIAZ,B23 CALLE PEPIN CASANOVAS,HATILLO,PR,00659-1908,9360,06,9,2000,198508,2,00,200000000,1,01,201206,0,0,02,0,06,0,0,0,,448000 PUERTO RICO-VIRGIN IS DIV
010709908,HOGARES AMPARO INC,% CARMEN M CRUZ RIVERA,800 HIOODROMO ST STE 105,SAN JUAN,PR,00909-0000,0000,03,3,1000,200407,1,04,000000000,1,01,201306,1,1,00,1,06,2569,236,,P43,
010728628,INTERSECTIONS INC,,PO BOX 1715,PAGO PAGO,AS,96799-1715,0000,03,3,1000,200211,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,O50,
023759563,INDEPENDENT ORDER OF ODD FELLOWS,% JANICE GORDON,FOSTER QUEBEC J0E 1R0,CANADA,,00000-0000,0028,08,9,1000,197211,1,00,036382265,5,01,201409,0,0,02,0,09,0,0,0,,63 ENOSBURG LODGE
030341924,AFRICA CONSULTANTS INTERNATIONAL INC,% LILLIAN BAER,DAKAR-FANN,SENEGAL,,00000-0000,0000,03,3,2000,200409,1,16,000000000,1,01,201312,4,5,01,0,12,160065,595663,595663,B60,
030356850,KOSA COMMUNICATIONS LTD,% PETER B WILDER,MONTREAL QC H3C 2S1,CANADA,,00000-0000,0000,03,3,2000,200007,4,16,000000000,1,01,201212,1,3,01,0,12,6422,83819,83819,N52,
030457389,ALLIANCE FOR SAFE CHILDREN,% CARR RIGGS & INGRAM LLC,CAMBERWELL VICTORIA AU,AUSTRALIA,,00000-0000,0000,03,3,1000,200209,1,16,000000000,1,01,201412,3,1,02,0,12,98547,1499,1499,Q01,
030517199,EAGLE WORLDWIDE MINISTRIES INC,% PAUL WETZEL,COPETOWN ONTARIO L0R IJ0,CANADA,,00000-0000,0000,03,3,7000,200411,4,15,000000000,1,01,201412,3,4,01,0,12,27113,104096,104096,X20,
042306054,THE AMERICAN COLLEGE OF GREECE,% KELLY MORRA,15342 AGHIA PARASKEVI,GREECE,,00000-0000,0000,03,3,1000,196402,1,11,046030000,1,01,201406,9,8,01,0,06,68601271,14918937,14918937,Q300,
043310091,RED KNIGHTS INTERNATIONAL MOTORCYCLE CLUB,% LEO PATRY,CHARLOTTETOWN PE C1E 2J6,CANADA,,00000-0000,0000,07,3,1000,199805,2,00,281000000,1,01,201412,4,4,01,0,12,186428,119141,119141,,
043319132,OTTOMAN STUDIES FOUNDATION INC,,FATIH ISTANBUL TURKEY,TURKEY,,00000-0000,0000,03,3,2000,199806,2,16,092000000,1,01,201312,4,4,01,0,12,133721,174698,174698,A76P,
043491218,RESILENCE ALLIANCE INC,% PHIL TAYLOR BIOLOGY DEPT,WOLFVILLE NOVA SCOTIA CANADA B4P 2R,CANADA,,00000-0000,0000,03,3,1000,200001,4,15,000000000,1,01,201403,4,4,01,0,03,137775,359540,359540,C30,
043509510,DO THE RIGHT THING FOUNDATION TR,% BARRY E SCHWARTZ,SAN JOSE 10201,COSTA RICA,,00000-0000,0000,03,3,1000,200008,2,04,000000000,2,01,201312,4,1,00,1,12,194837,9178,,T20,
043520403,AFRICAN AIDS INITIATIVE INC,% ADISS ABABA UNIVERSITY,ADISS ABABA ETHIOPIA,ETHIOPIA,,00000-0000,0000,03,3,1000,200108,1,15,000000000,1,01,201212,3,3,01,0,12,48360,98870,98870,G81,
043575007,PENTECOSTAL MOVEMENT COUNCIL INC,% GENARO TORRES,PO BOX 6193,ST CROIX,VI,00823-6193,0000,03,3,7000,200510,1,10,000000000,1,01,,0,0,06,0,05,,,,X20,
043586036,HOUSE OF COMPLETION COMMUNITY DEVELOPMENT CORPORATION INC,% ETC CPA,JAMAICA,ANDORRA,,00000-0000,0000,03,3,1000,201411,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,K31,
043631031,PARENTS & ABDUCTED CHILDREN TOGETHER,% LADY CATHERINE MEYER,LONDON SW3 2TP,UNITED KINGDOM,,00000-0000,0000,03,3,5000,200206,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,I70,
043700254,IGLESIA EVANGELICA MISIONERA FUERZA AGAPE,% ROBERT RANSOM,PO BOX 580,SAN ANTONIO,PR,00690-0580,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
043720924,GLOBAL EQUIP MINISTRIES INC,% PAUL PERRY,BELO HORIZONTE MG 30331-970,BRAZIL,,00000-0000,1894,03,9,7000,196709,1,10,029000000,5,01,,0,0,06,0,12,,,,,
050439657,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,% FACILITY REPRESENTATIVE,INDUSTRIAL DRIVE,WARWICK RI,,00000-0000,3254,05,9,3000,199002,0,00,000000000,5,01,201412,0,0,02,0,12,0,0,0,,NATCA LOCAL PVD
060602997,TITI MILLIE DAY CARE INC,,PO BOX 1347,GUANICA,PR,00653-1347,0000,03,3,1000,200206,1,15,000000000,1,01,201409,3,4,01,0,09,73456,255778,255778,P33,
