656284729,ST LUCIE COUNTY FIRE DISTRICT EMPLOYEES HEALTH & WELFARE TRUST,THEL WHITLEY CHAIRMAN,PO BOX 15189,FORT PIERCE,FL,34979-5189,0000,09,3,1000,200103,2,00,000000000,1,01,201409,6,7,01,0,09,3108316,6535489,6535489,Y44,WIDMANN WENDY ET AL TTEE
656285127,DORIS K HOBSON FAMILY FOUNDATION,% DUNWODY WHITE & LANDON PA,81 SEAGATE DR APT 1703,NAPLES,FL,34103-2486,0000,03,3,1000,199906,1,04,000000000,2,01,201408,6,4,00,1,08,2108693,247730,,T22,HOBSON DORIS & KINSEY KENNETH TTEES
656285322,NELSON FAMILY CHARITABLE FOUNDATION,% PEACOCK & COMPANY CPAS PA,857 MACEWEN DR,OSPREY,FL,34229-9244,0000,03,3,1000,200002,1,04,000000000,2,01,201312,6,3,00,1,12,2168097,72643,,T122,NELSON ARNOLD L V & HELEN E CO TTEE
656285872,W BRUCE COOK AND MARY LOUISE COOK FOUNDATION,% MARY LOUISE COOK,PO BOX 160524,BIG SKY,MT,59716-0524,0000,03,3,1000,199905,1,04,000000000,2,01,201312,6,4,00,1,12,1722122,306466,,T20,COOK W BRUCE & MARY LOUISE TTEE
656287029,ROBERT GRIFFITH FOUNDATION,% ROBERT GRIFFITH,8306 WILSHIRE BLVD NO 1906,BEVERLY HILLS,CA,90211-2304,0000,03,3,1000,200003,1,16,000000000,2,01,201412,0,0,02,0,12,0,0,0,B820,GRIFFITH ROBERT TTEE
656290886,THE DR CY GRUBERG CHARITABLE FOUNDATION,% CY GRUBERG,382 LAKEVIEW DRIVE,WESTON,FL,33326-1382,0000,03,3,1000,199903,1,04,000000000,2,01,201412,3,3,00,1,12,52256,53565,,T22,GRUBERG CY TTEE
656294839,TAHERI FOUNDATION TR,,1700 S DIXIE HWY STE 300,BOCA RATON,FL,33432-7406,0000,03,3,1000,200001,1,04,000000000,2,01,201412,4,1,00,1,12,414107,2390,,T205,TAHERIZE FRANCES & MINA TTEE
656296442,CONSERVATION PRESERVATION ENVIRONMENTAL INC,,5224 SE SEA ISLAND WAY,STUART,FL,34997-1816,0000,03,3,1000,199908,1,04,000000000,1,01,201412,3,3,00,1,12,70289,25140,,C340,
656299984,ROBERT L AND RHODA LIPTON CHARITABLE FOUNDATION,% MBAF LLP,C/O MBAF CO 1450 BRICKELL AVENUE NO,MIAMI,FL,33131-0000,0000,03,3,1000,199911,1,04,000000000,2,01,201406,5,4,00,1,06,505218,172179,,T22,
656300887,CLERMONT C WATSON TR 062279,% BANK OF AMERICA N A,P O BOX 40200 FL9-100-10-19,JACKSONVILLE,FL,32203-0200,0000,03,3,1000,200001,1,04,000000000,2,01,201412,4,3,00,1,12,324128,96219,,T22,NATIONSBANK TTEE
656300888,NESTA O MAGNUSON FOUNDATION INC,% DUANE C MAGNUSON,3900 CLARK RD BLDG R,SARASOTA,FL,34233-2380,0000,03,3,1700,200007,1,04,000000000,1,01,201412,3,1,00,1,12,57174,1773,,X12,
656301156,CARING FRIENDS FOUNDATION,% JOHN J RAMBACHER ESQ,PO BOX 40200 FL9-100-10-19,JACKSONVILLE,FL,32203-0200,0000,03,3,1000,199907,1,04,000000000,2,01,201412,6,6,00,1,12,3506582,1547567,,T21,WASSELL EDMUND J TTEE
656301255,MCKNIGHT BRAIN RESEARCH FOUNDATION,,200 S ORANGE AVE SOAB 10,ORLANDO,FL,32801-3410,0000,03,3,1000,199907,1,04,000000000,2,01,201406,8,8,00,1,06,37894574,16419423,,T20,
656301813,SUGAR INDUSTRY LABOR MANGEMENT COMMITTEE TR,% FRANK C ORTIS,1321 NW 114TH AVE,PEMBROKE PNES,FL,33026-2520,0000,06,3,2000,199910,2,00,000000000,2,01,201412,1,4,01,0,12,5407,108448,108448,S41,ORTIS FRANK C TTEE
656303103,HOPPENSTEIN FAMILY FOUNDATION,% JOEL D HOPPENSTEIN,3471 MAIN HWY APT 1238,COCONUT GROVE,FL,33133-5931,0000,03,3,1000,199908,1,04,000000000,2,01,201312,1,1,00,1,12,5920,3719,,T20,HOPPENSTEIN JOEL D TTEE
656304048,REUBEN B RESNIK AND HELGA M RESNIK FOUNDATION,% ERIK R LIEBERMAN,P O BOX 40200 FL9-100-10-19,JACKSONVILLE,FL,32203-0200,0000,03,3,1000,200001,1,04,000000000,2,01,201412,7,6,00,1,12,7306797,4527974,,T20,
656304220,BROWARD COUNTY PROFESSIONAL PERAMEDIC & FIREFRIGHTERS BENEFIT,,2650 W STATE ROAD 84,FORT LAUDERDALE,FL,33312-4882,0000,09,3,1000,200203,2,00,000000000,2,01,201412,8,6,01,0,12,11586088,3013592,3013592,Y43,DIX WALTER J ET AL TTEE
656309736,THE NALEN FOUNDATION,% ERIK EDWARD JOH,532 BANYAN RD,GULF STREAM,FL,33483-7404,0000,03,3,1000,200007,1,04,000000000,2,01,201312,4,3,00,1,12,341971,90179,,T20,NALEN CRAIG ET AL TTEE
656310670,WALLACE H COULTER TRUST,% SUE VAN,790 NW 107TH AVE STE 215,MIAMI,FL,33172-3158,0000,03,3,1000,199911,1,04,000000000,2,01,201312,8,6,00,1,09,43115015,1301509,,T22,
656312009,SBMT CHARITABLE TR,% DANIEL J TRUNK TTEE,201 SE 24TH AVE,POMPANO BEACH,FL,33062-5307,0000,03,3,1000,199912,1,04,000000000,2,01,201312,6,4,00,1,12,1194882,401531,,T20,TRUNK JAMES T TTEE
656315837,JEANETTE B MCCAY IRRV TR 091619,,PO BOX 1111,ENGLEWOOD,FL,34295-1111,0000,92,0,1000,000000,0,00,000000000,0,12,201412,5,4,00,1,12,804561,395188,,,DON B DEWITT TTEE
656316045,SAMUEL AND BECNICE SHAPIRO CHARITABLE TRUST,% BETTY OZOLINS,101 TERRA LINDA PL,PALM BCH GDNS,FL,33418-1742,0000,03,3,1000,199912,1,04,000000000,2,01,201412,3,1,00,1,12,71446,1109,,T22,
656316123,SULLIVAN FAMILY FOUNDATION,% DAVID P SULLIVAN,2351 S RIDGEWOOD AVE LOT 35,EDGEWATER,FL,32141-4223,0000,03,3,1000,200012,1,04,000000000,2,01,201312,3,3,00,1,12,32180,32073,,T22,
656317606,THE GERALD AND BARBARA GLICKSTEIN FOUNDATION,,753 MARINA POINT DR,DAYTONA BEACH,FL,32114-5050,0000,03,3,1000,200003,1,04,000000000,2,01,201412,3,2,00,1,12,40444,14249,,T22,GOODALE LORI TTEE
656317648,EDWARD W SMITH JR FOUNDATION,% JACK APPEL,2799 NW BOCA RATON BLVD,BOCA RATON,FL,33431-6699,0000,03,3,1000,200002,1,04,000000000,2,01,201412,6,6,00,1,12,2449396,2197701,,T20,APPEL JACK TTEE
656318409,KOLASA FOUNDATION TR 121499,% NETA M KOLASA,550 S OCEAN BLVD APT 607,BOCA RATON,FL,33432-6278,0000,03,3,1000,200108,1,04,000000000,2,01,201412,4,3,00,1,12,379125,64324,,T20,
656319038,THE LEE PERELSTINE KAGAN CHARITABLE TRUST,% ELLIOTT HARRIS ESQ TTEE,111 SW 3RD ST 6TH FL,MIAMI,FL,33130-1926,0000,03,3,1000,200003,1,04,000000000,2,01,201412,6,6,00,1,12,2106740,1439016,,B82,HARRIS ELLIOTT TTEE
656319048,THE ESTHER RAGOSIN CHARITABLE FOUNDATION,% BARRET BLECKER,317 71ST ST,MIAMI BEACH,FL,33141-3013,0000,03,3,1000,200102,1,04,000000000,2,01,201312,6,4,00,1,12,1116134,355640,,T20,PIOTRKOWSKI JOEL S TTEE
